section,segment,duration_s,energy_wh,mass_t,energy_wh_per_t,run_class,quality_label,after_8pm,service_no,date_service,direction,point_count
同德路-石碶,5,105.25,15224.392381597201,215.23999999999998,70.73217051476121,class2,0.0,0.0,70105,07/0170105,UP,2106
同德路-石碶,6,109.45,12635.21953840973,215.23999999999998,58.702934112663684,class3,0.0,0.0,70106,07/0170106,UP,2190
同德路-石碶,8,106.0,16425.23643221525,215.84,76.09913098691275,class2,0.0,0.0,70208,07/0270208,UP,2121
同德路-石碶,9,110.75,12941.203884152766,215.23999999999998,60.12453021814146,class3,0.0,0.0,70209,07/0270209,UP,2216
同德路-石碶,10,110.15,13607.633539833372,215.23999999999998,63.220746793502016,class3,0.0,0.0,70210,07/0270210,UP,2204
同德路-石碶,11,110.95,11959.923694937515,215.23999999999998,55.5655254364315,class3,0.0,0.0,70211,07/0270211,UP,2220
同德路-石碶,12,105.1,15111.839292597211,215.54,70.11153054002604,class2,0.0,0.0,70212,07/0270212,UP,2103
同德路-石碶,13,105.55,16245.005348888875,215.23999999999998,75.47391446240883,class2,0.0,0.0,70213,07/0270213,UP,2112
同德路-石碶,15,106.3,15716.915319694457,215.23999999999998,73.02042055238087,class2,0.0,0.0,70315,07/0370315,UP,2127
同德路-石碶,16,104.85,15446.30997585413,216.32000000000005,71.40490928187003,class2,0.0,0.0,70316,07/0370316,UP,2098
同德路-石碶,17,110.05,13978.133589763886,215.23999999999998,64.94208134995301,class3,0.0,0.0,70317,07/0370317,UP,2202
同德路-石碶,18,110.25,12278.754897027753,215.23999999999998,57.046807735679955,class3,0.0,0.0,70318,07/0370318,UP,2206
同德路-石碶,19,108.95,14084.29454434026,215.23999999999998,65.43530265907945,class3,0.0,0.0,70319,07/0370319,UP,2180
同德路-石碶,20,106.2,15779.037935069458,215.74,73.13913940423407,class2,0.0,0.0,70320,07/0370320,UP,2125
同德路-石碶,21,110.05,12823.393816069449,215.23999999999998,59.57718740043417,class3,0.0,0.0,70321,07/0370321,UP,2202
同德路-石碶,23,104.85,15245.86224229167,215.44000000000003,70.7661633971949,class2,0.0,0.0,70423,07/0470423,UP,2098
同德路-石碶,24,105.4,15511.588625291628,215.23999999999995,72.06647753805812,class2,0.0,0.0,70424,07/0470424,UP,2109
同德路-石碶,25,105.9,15663.84680604864,215.44000000000003,72.70630712053767,class2,0.0,0.0,70425,07/0470425,UP,2119
同德路-石碶,26,106.1,16184.287717541662,215.44,75.12201874091005,class2,0.0,0.0,70526,07/0570526,UP,2123
同德路-石碶,27,108.6,13101.30723240274,215.24,60.868366625175334,class3,0.0,0.0,70527,07/0570527,UP,2173
同德路-石碶,28,109.25,13129.808180590284,215.24,61.000781363084386,class3,0.0,0.0,70528,07/0570528,UP,2186
同德路-石碶,29,108.7,13670.192694750023,215.24,63.511395162376985,class3,0.0,0.0,70529,07/0570529,UP,2175
同德路-石碶,30,105.05,15212.662857131982,215.23999999999995,70.6776754187511,class2,0.0,0.0,70530,07/0570530,UP,2102
同德路-石碶,31,106.35,14727.07857158333,215.54,68.32642930121244,class2,0.0,0.0,70531,07/0570531,UP,2128
同德路-石碶,33,110.5,14216.714194333303,215.74,65.89744226538103,class3,0.0,0.0,70633,07/0670633,UP,2211
同德路-石碶,34,108.55,13572.19066698617,215.34,63.026797933436285,class3,0.0,0.0,70634,07/0670634,UP,2172
同德路-石碶,35,111.75,13782.552531847232,215.24,64.03341633454392,class4,0.0,0.0,70635,07/0670635,UP,2236
同德路-石碶,36,108.55,12950.06336888193,215.23999999999998,60.16569117674192,class3,0.0,0.0,70636,07/0670636,UP,2172
同德路-石碶,37,109.45,13157.470972777799,215.23999999999998,61.12930204784334,class3,0.0,0.0,70637,07/0670637,UP,2190
同德路-石碶,38,108.9,12929.931626999994,215.23999999999998,60.07215957535772,class3,0.0,0.0,70638,07/0670638,UP,2179
同德路-石碶,39,111.4,13742.625276395886,215.24,63.84791524064247,class3,0.0,0.0,70639,07/0670639,UP,2229
同德路-石碶,41,106.15,16328.435277284727,216.42000000000004,75.4479035083852,class2,0.0,0.0,70841,07/0870841,UP,2124
同德路-石碶,42,111.6,13152.302107666666,215.33999999999997,61.07691143153463,class4,0.0,0.0,70842,07/0870842,UP,2233
同德路-石碶,43,110.4,11912.514277750008,215.33999999999997,55.31956105577231,class3,0.0,0.0,70843,07/0870843,UP,2209
同德路-石碶,44,109.1,12593.723411916679,215.23999999999998,58.51014408063873,class3,0.0,0.0,70844,07/0870844,UP,2183
同德路-石碶,45,104.25,15370.092837201382,215.23999999999998,71.40909141981687,class2,0.0,0.0,70845,07/0870845,UP,2086
同德路-石碶,46,105.25,14902.324446763845,215.23999999999998,69.23585043097866,class2,0.0,0.0,70846,07/0870846,UP,2106
同德路-石碶,48,105.85,15987.895382583367,215.23999999999998,74.27938757936893,class2,0.0,0.0,70948,07/0970948,UP,2118
同德路-石碶,49,105.5,16331.7620099722,216.61999999999992,75.39360174486292,class2,0.0,0.0,70949,07/0970949,UP,2111
同德路-石碶,50,111.7,13247.850588187539,215.24,61.54920362473303,class4,0.0,0.0,70950,07/0970950,UP,2235
同德路-石碶,51,111.3,13062.501301854187,215.23999999999998,60.688075180515646,class3,0.0,0.0,70951,07/0970951,UP,2227
同德路-石碶,52,109.95,12162.438688256962,215.24,56.50640535335886,class3,0.0,0.0,70952,07/0970952,UP,2200
同德路-石碶,53,105.85,15477.541868652801,215.73999999999998,71.74164210926487,class2,0.0,0.0,70953,07/0970953,UP,2118
同德路-石碶,54,110.1,12057.70657154169,215.23999999999998,56.019822391477845,class3,0.0,0.0,70954,07/0970954,UP,2203
同德路-石碶,56,105.6,14443.449117923603,215.34000000000003,67.07276454873039,class2,0.0,0.0,71056,07/1071056,UP,2113
同德路-石碶,58,112.15,13219.173279312536,215.33999999999997,61.387449054112274,class4,0.0,0.0,71058,07/1071058,UP,2244
同德路-石碶,60,105.4,15701.208136923657,215.34,72.91356987519113,class2,0.0,0.0,71560,07/1571560,UP,2109
同德路-石碶,61,105.45,15324.217046111098,217.71999999999994,70.38497632790327,class2,0.0,0.0,71561,07/1571561,UP,2110
同德路-石碶,62,111.4,13873.637952229143,215.24,64.45659706480738,class3,0.0,0.0,71562,07/1571562,UP,2229
同德路-石碶,63,110.4,12612.99816023608,215.24,58.59969410999851,class3,0.0,0.0,71563,07/1571563,UP,2209
同德路-石碶,64,111.4,13736.889064513909,215.34,63.79162749379543,class3,0.0,0.0,71564,07/1571564,UP,2229
同德路-石碶,65,105.8,15225.6429175278,215.34,70.7051310370939,class2,0.0,0.0,71565,07/1571565,UP,2117
同德路-石碶,66,105.8,15801.19094220837,216.71999999999994,72.91062634832214,class2,0.0,0.0,71666,07/1671666,UP,2117
同德路-石碶,67,110.75,13746.930546354186,215.23999999999998,63.86791742405774,class3,0.0,0.0,71667,07/1671667,UP,2216
同德路-石碶,68,111.7,13365.718905534673,215.24,62.096817067156074,class4,0.0,0.0,71668,07/1671668,UP,2235
同德路-石碶,69,109.8,12694.33411362499,215.23999999999998,58.977579044903315,class3,0.0,0.0,71669,07/1671669,UP,2197
同德路-石碶,70,105.35,15157.967133131971,215.23999999999995,70.42356036578691,class2,0.0,0.0,71670,07/1671670,UP,2108
同德路-石碶,71,110.95,13423.39716262499,215.23999999999998,62.36478889901966,class3,0.0,0.0,71671,07/1671671,UP,2220
同德路-石碶,73,105.25,15125.367932708396,215.23999999999998,70.27210524395278,class2,0.0,0.0,71773,07/1771773,UP,2106
同德路-石碶,74,109.75,13980.046986826394,215.83999999999997,64.77041784111562,class3,0.0,0.0,71874,07/1871874,UP,2196
同德路-石碶,75,104.9,15575.489296916645,216.82000000000002,71.83603586807787,class2,0.0,0.0,71875,07/1871875,UP,2099
同德路-石碶,76,110.6,13774.048828479212,215.24,63.99390832781644,class3,0.0,0.0,71876,07/1871876,UP,2213
同德路-石碶,77,110.2,13774.207481597221,215.23999999999998,63.99464542648774,class3,0.0,0.0,71877,07/1871877,UP,2205
同德路-石碶,78,110.3,13682.467240875047,215.34,63.538902390986564,class3,0.0,0.0,71878,07/1871878,UP,2207
同德路-石碶,79,105.2,15271.768278604168,215.34,70.91932886878503,class2,0.0,0.0,71879,07/1871879,UP,2105
同德路-石碶,80,109.8,12402.27583253472,215.53999999999996,57.54048358789423,class3,0.0,0.0,71880,07/1871880,UP,2197
同德路-石碶,82,105.15,14942.284566555509,216.23999999999998,69.10046506916163,class2,0.0,0.0,71982,07/1971982,UP,2104
同德路-石碶,83,110.55,13703.23933944443,215.33999999999997,63.635364258588424,class3,0.0,0.0,71983,07/1971983,UP,2212
同德路-石碶,84,109.95,12045.924272006938,215.24,55.96508210373043,class3,0.0,0.0,71984,07/1971984,UP,2200
同德路-石碶,85,109.4,12314.808544444433,215.23999999999998,57.21431213735567,class3,0.0,0.0,71985,07/1971985,UP,2189
同德路-石碶,86,103.8,15361.391074756973,215.23999999999998,71.3686632352582,class2,0.0,0.0,71986,07/1971986,UP,2077
同德路-石碶,87,106.75,16309.159009548584,215.23999999999998,75.77197086762956,class3,0.0,0.0,71987,07/1971987,UP,2136
同德路-石碶,89,104.9,15032.262853069435,215.6399999999999,69.70999282632833,class2,0.0,0.0,72689,07/2672689,UP,2099
同德路-石碶,90,111.55,13214.260876201392,215.24,61.39314660937275,class4,0.0,0.0,72690,07/2672690,UP,2232
同德路-石碶,91,110.4,14074.350861708284,215.24,65.3891045424098,class3,0.0,0.0,72691,07/2672691,UP,2209
同德路-石碶,92,111.1,13018.385207951354,215.24,60.48311284125327,class3,0.0,0.0,72692,07/2672692,UP,2223
同德路-石碶,93,105.25,15713.786928770813,215.23999999999998,73.00588612140315,class2,0.0,0.0,72693,07/2672693,UP,2106
同德路-石碶,94,105.1,15518.82025670144,215.23999999999998,72.10007552825424,class2,0.0,0.0,72694,07/2672694,UP,2103
同德路-石碶,96,109.95,13308.565410909667,215.44000000000005,61.77388326638351,class3,0.0,0.0,72796,07/2772796,UP,2200
同德路-石碶,97,110.85,13947.406960319444,215.73999999999998,64.64914693760751,class3,0.0,0.0,72797,07/2772797,UP,2218
同德路-石碶,98,109.3,12649.923251270799,215.24,58.771247218318145,class3,0.0,0.0,72798,07/2772798,UP,2187
同德路-石碶,99,110.95,13933.624365451402,215.23999999999998,64.73529253601284,class3,0.0,0.0,72799,07/2772799,UP,2220
同德路-石碶,100,110.7,13752.764922895803,215.23999999999998,63.895023800853956,class3,0.0,0.0,72800,07/2772800,UP,2215
同德路-石碶,101,110.75,14383.10725557642,215.23999999999998,66.82357951856729,class3,0.0,0.0,72801,07/2772801,UP,2216
同德路-石碶,102,111.45,14012.933981944405,215.24,65.10376315714738,class3,0.0,0.0,72802,07/2772802,UP,2230
同德路-石碶,104,109.25,12489.527669145851,215.24,58.026053099544,class3,0.0,0.0,72904,07/2872904,UP,2186
同德路-石碶,105,111.65,13315.389895222259,215.44000000000003,61.80556022661649,class4,0.0,0.0,72905,07/2872905,UP,2234
同德路-石碶,106,109.3,12568.080448888853,215.24,58.39100747485994,class3,0.0,0.0,72906,07/2872906,UP,2187
同德路-石碶,107,109.85,12462.840738625,215.23999999999998,57.90206624523788,class3,0.0,0.0,72907,07/2872907,UP,2198
同德路-石碶,108,110.9,11748.725963208377,215.23999999999998,54.5843057201653,class3,0.0,0.0,72908,07/2872908,UP,2219
同德路-石碶,109,110.45,12433.82255832636,215.54,57.686844939808665,class3,0.0,0.0,72909,07/2872909,UP,2210
同德路-石碶,111,105.7,14725.005497090284,215.94000000000003,68.19026348564546,class2,0.0,0.0,73011,07/2973011,UP,2115
同德路-石碶,112,110.7,11794.188725798604,215.23999999999998,54.79552465061608,class3,0.0,0.0,73012,07/2973012,UP,2215
同德路-石碶,113,109.15,14297.401549236116,215.23999999999998,66.42539281377123,class3,0.0,0.0,73013,07/2973013,UP,2184
同德路-石碶,114,109.05,14068.52572197225,215.24,65.36204107959603,class3,0.0,0.0,73014,07/2973014,UP,2182
同德路-石碶,115,106.05,16288.043070069454,215.23999999999995,75.67386670725449,class2,0.0,0.0,73015,07/2973015,UP,2122
同德路-石碶,116,105.15,14756.052400673592,215.23999999999998,68.55627392990891,class2,0.0,0.0,73016,07/2973016,UP,2104
同德路-石碶,118,105.05,15552.03837584719,217.11999999999995,71.62876923289976,class2,0.0,0.0,73118,07/3073118,UP,2102
同德路-石碶,119,111.0,13934.278352916645,215.33999999999997,64.70826763683777,class3,0.0,0.0,73119,07/3073119,UP,2221
同德路-石碶,120,110.85,13711.268470347248,215.23999999999998,63.70223225398276,class3,0.0,0.0,73120,07/3073120,UP,2218
同德路-石碶,121,110.6,14007.122276284736,215.24,65.07676210873785,class3,0.0,0.0,73121,07/3073121,UP,2213
同德路-石碶,122,106.05,15325.737086791667,215.23999999999995,71.20301564203527,class2,0.0,0.0,73122,07/3073122,UP,2122
同德路-石碶,123,111.9,13899.315332138909,215.23999999999998,64.57589357061379,class4,0.0,0.0,73123,07/3073123,UP,2239
石碶-雅渡,0,78.75,12360.408796722222,215.73999999999998,57.29307869065645,class2,0.0,0.0,70100,07/0170100,UP,1576
石碶-雅渡,1,81.6,13264.361943465294,221.59999999999997,59.85722898675675,class3,0.0,0.0,70101,07/0170101,UP,1633
石碶-雅渡,2,81.85,13041.456024861112,215.34000000000003,60.562162277612664,class3,0.0,0.0,70102,07/0170102,UP,1638
石碶-雅渡,3,83.75,13098.342913930572,215.34,60.82633469829373,class3,0.0,0.0,70103,07/0170103,UP,1676
石碶-雅渡,4,83.9,13065.511340590268,215.54000000000002,60.61757140479849,class3,0.0,0.0,70104,07/0170104,UP,1679
石碶-雅渡,5,78.75,12939.967764437482,216.44000000000003,59.785472946024214,class2,0.0,0.0,70105,07/0170105,UP,1576
石碶-雅渡,6,83.9,14061.910455465299,215.6399999999999,65.21012082853508,class3,0.0,0.0,70106,07/0170106,UP,1679
石碶-雅渡,8,81.85,13146.845227083306,219.09000000000003,60.006596499535824,class3,0.0,0.0,70208,07/0270208,UP,1638
石碶-雅渡,9,83.65,13296.541783305514,215.24,61.77542177711166,class3,0.0,0.0,70209,07/0270209,UP,1674
石碶-雅渡,10,81.6,11672.780420868048,215.24000000000004,54.231464508771815,class3,0.0,0.0,70210,07/0270210,UP,1633
石碶-雅渡,11,81.25,11841.743993402759,215.33999999999997,54.99091665924937,class3,0.0,0.0,70211,07/0270211,UP,1626
石碶-雅渡,12,83.7,13124.70044830554,215.6399999999999,60.86394197878662,class3,0.0,0.0,70212,07/0270212,UP,1675
石碶-雅渡,13,81.8,12887.156786506908,215.54000000000002,59.79009365550203,class3,0.0,0.0,70213,07/0270213,UP,1637
石碶-雅渡,15,82.05,12186.852793909702,215.23999999999998,56.61983271654759,class3,0.0,0.0,70315,07/0370315,UP,1642
石碶-雅渡,16,78.85,13350.892596486136,220.71999999999994,60.48791498951676,class2,0.0,0.0,70316,07/0370316,UP,1578
石碶-雅渡,17,81.35,11778.056872354171,215.44,54.66977753599225,class3,0.0,0.0,70317,07/0370317,UP,1628
石碶-雅渡,18,78.4,12306.30440856247,215.54,57.09522320015992,class2,0.0,0.0,70318,07/0370318,UP,1569
石碶-雅渡,19,82.05,11729.05532957643,215.34,54.46761089243257,class3,0.0,0.0,70319,07/0370319,UP,1642
石碶-雅渡,20,81.85,13348.061429416684,216.6399999999999,61.61402063061619,class3,0.0,0.0,70320,07/0370320,UP,1638
石碶-雅渡,21,81.85,12061.693688597246,215.6399999999999,55.934398481716066,class3,0.0,0.0,70321,07/0370321,UP,1638
石碶-雅渡,23,78.4,12785.631832062512,216.24000000000004,59.12704324853177,class2,0.0,0.0,70423,07/0470423,UP,1569
石碶-雅渡,24,82.9,12730.72219413194,215.44000000000003,59.09172945660944,class3,0.0,0.0,70424,07/0470424,UP,1659
石碶-雅渡,25,79.3,12044.8656419375,215.94000000000003,55.77876096108872,class2,0.0,0.0,70425,07/0470425,UP,1587
石碶-雅渡,26,81.95,12750.749926618033,216.1399999999999,58.993013447848796,class3,0.0,0.0,70526,07/0570526,UP,1640
石碶-雅渡,27,79.4,12265.175685555556,215.74000000000004,56.851653312114365,class2,0.0,0.0,70527,07/0570527,UP,1589
石碶-雅渡,28,83.8,12896.408089131912,215.34,59.88858590662168,class3,0.0,0.0,70528,07/0570528,UP,1677
石碶-雅渡,29,82.15,11920.09875947918,215.74,55.252149622133956,class3,0.0,0.0,70529,07/0570529,UP,1644
石碶-雅渡,30,79.6,11997.264607263858,215.24,55.739010440735264,class2,0.0,0.0,70530,07/0570530,UP,1593
石碶-雅渡,31,82.15,11703.106932493063,216.6399999999999,54.02098842546653,class3,0.0,0.0,70531,07/0570531,UP,1644
石碶-雅渡,33,81.85,11828.439825999982,216.04000000000002,54.75115638770589,class3,0.0,0.0,70633,07/0670633,UP,1638
石碶-雅渡,34,79.1,12184.16748452776,216.74000000000004,56.21559234348877,class2,0.0,0.0,70634,07/0670634,UP,1583
石碶-雅渡,35,81.6,12997.33609381945,215.63999999999993,60.27330779919984,class3,0.0,0.0,70635,07/0670635,UP,1633
石碶-雅渡,36,84.25,12901.605372027789,215.54,59.857128013490716,class4,0.0,0.0,70636,07/0670636,UP,1686
石碶-雅渡,37,81.8,11545.65116854166,215.24,53.640824979286656,class3,0.0,0.0,70637,07/0670637,UP,1637
石碶-雅渡,38,84.25,12988.471814618064,216.04,60.120680497213776,class4,0.0,0.0,70638,07/0670638,UP,1686
石碶-雅渡,39,81.4,12973.071526847238,215.34,60.24459704117785,class3,0.0,0.0,70639,07/0670639,UP,1629
石碶-雅渡,41,79.25,12340.66710235417,220.59999999999994,55.94137399072608,class2,0.0,0.0,70841,07/0870841,UP,1586
石碶-雅渡,42,79.15,12314.56736118749,215.74,57.080594053895844,class2,0.0,0.0,70842,07/0870842,UP,1584
石碶-雅渡,43,83.45,13051.759828243063,215.6399999999999,60.525690169927046,class3,0.0,0.0,70843,07/0870843,UP,1670
石碶-雅渡,44,79.0,12659.23337158333,215.24000000000004,58.814501819286974,class2,0.0,0.0,70844,07/0870844,UP,1581
石碶-雅渡,45,82.0,11829.718882972205,215.44000000000003,54.90957520874584,class3,0.0,0.0,70845,07/0870845,UP,1641
石碶-雅渡,46,79.45,12354.373152604167,215.6399999999999,57.29165809962981,class2,0.0,0.0,70846,07/0870846,UP,1590
石碶-雅渡,48,78.6,12899.813483124994,215.44,59.876594333108955,class2,0.0,0.0,70948,07/0970948,UP,1573
石碶-雅渡,49,78.15,13072.81458863194,222.30000000000004,58.80708316973431,class2,0.0,0.0,70949,07/0970949,UP,1564
石碶-雅渡,50,80.95,11689.69498383333,215.44000000000003,54.259631376872115,class2,0.0,0.0,70950,07/0970950,UP,1620
石碶-雅渡,51,78.95,12323.954506819458,215.63999999999993,57.15059593219932,class2,0.0,0.0,70951,07/0970951,UP,1580
石碶-雅渡,52,78.15,13237.571837451393,215.73999999999998,61.358912753552396,class2,0.0,0.0,70952,07/0970952,UP,1564
石碶-雅渡,53,78.55,13219.8689228125,216.63999999999993,61.022290079452105,class2,0.0,0.0,70953,07/0970953,UP,1572
石碶-雅渡,54,83.75,13170.022040347241,215.73999999999998,61.04580532282953,class3,0.0,0.0,70954,07/0970954,UP,1676
石碶-雅渡,56,78.45,12328.163344673607,216.04,57.06426284333275,class2,0.0,0.0,71056,07/1071056,UP,1570
石碶-雅渡,57,81.8,12812.256444402781,216.94000000000003,59.05898609939513,class3,0.0,0.0,71057,07/1071057,UP,1637
石碶-雅渡,58,83.9,12979.539591097211,215.54000000000002,60.218704607484504,class3,0.0,0.0,71058,07/1071058,UP,1679
石碶-雅渡,60,82.2,13051.672921937488,215.44000000000003,60.581474758343326,class3,0.0,0.0,71560,07/1571560,UP,1645
石碶-雅渡,61,81.45,12350.375907937534,224.80000000000004,54.93939460826304,class3,0.0,0.0,71561,07/1571561,UP,1630
石碶-雅渡,62,81.55,12584.759481250012,215.34,58.441346156078815,class3,0.0,0.0,71562,07/1571562,UP,1632
石碶-雅渡,63,79.35,12035.770189597202,216.63999999999993,55.55654629614663,class2,0.0,0.0,71563,07/1571563,UP,1588
石碶-雅渡,64,82.25,12969.811380611101,216.04000000000002,60.03430559438576,class3,0.0,0.0,71564,07/1571564,UP,1646
石碶-雅渡,65,79.0,12056.339479465283,215.74000000000004,55.883653840109766,class2,0.0,0.0,71565,07/1571565,UP,1581
石碶-雅渡,66,82.1,13696.031110909727,224.80000000000004,60.92540529764113,class3,0.0,0.0,71666,07/1671666,UP,1643
石碶-雅渡,67,82.35,11702.419753486074,216.34,54.092723275797695,class3,0.0,0.0,71667,07/1671667,UP,1648
石碶-雅渡,68,82.35,13056.780664902786,215.44,60.605183182801646,class3,0.0,0.0,71668,07/1671668,UP,1648
石碶-雅渡,69,78.9,12173.765105027738,216.23999999999998,56.29747088895551,class2,0.0,0.0,71669,07/1671669,UP,1579
石碶-雅渡,70,79.7,12063.529546826405,216.04,55.83933321063879,class2,0.0,0.0,71670,07/1671670,UP,1595
石碶-雅渡,71,79.4,12070.865938826393,215.94000000000003,55.899166151831025,class2,0.0,0.0,71671,07/1671671,UP,1589
石碶-雅渡,73,84.25,13131.671498381927,215.24,61.00943829391343,class4,0.0,0.0,71773,07/1771773,UP,1686
石碶-雅渡,74,82.4,12903.747219527759,215.74,59.81156586413163,class3,0.0,0.0,71874,07/1871874,UP,1649
石碶-雅渡,75,81.65,13605.410069340265,222.88999999999993,61.0409173553783,class3,0.0,0.0,71875,07/1871875,UP,1634
石碶-雅渡,76,78.25,12987.589877326407,215.63999999999993,60.22811109871272,class2,0.0,0.0,71876,07/1871876,UP,1566
石碶-雅渡,77,78.35,12497.49505653472,215.94000000000003,57.874849757037694,class2,0.0,0.0,71877,07/1871877,UP,1568
石碶-雅渡,78,78.25,12257.049859395855,215.63999999999993,56.84033509272797,class2,0.0,0.0,71878,07/1871878,UP,1566
石碶-雅渡,79,78.8,12283.403794340304,216.03999999999996,56.85708106989588,class2,0.0,0.0,71879,07/1871879,UP,1577
石碶-雅渡,80,83.3,13159.266175374989,215.94000000000003,60.9394562164258,class3,0.0,0.0,71880,07/1871880,UP,1667
石碶-雅渡,82,79.15,13439.952140520825,218.92000000000002,61.39207080449856,class2,0.0,0.0,71982,07/1971982,UP,1584
石碶-雅渡,83,81.25,11835.23860462498,216.04000000000002,54.78262638689584,class3,0.0,0.0,71983,07/1971983,UP,1626
石碶-雅渡,84,83.6,12951.434453062506,215.34,60.14411838516999,class3,0.0,0.0,71984,07/1971984,UP,1673
石碶-雅渡,85,78.95,13190.144852972257,216.24,60.997710196875026,class2,0.0,0.0,71985,07/1971985,UP,1580
石碶-雅渡,86,81.95,12742.525581666672,215.61999999999992,59.09714118201779,class3,0.0,0.0,71986,07/1971986,UP,1640
石碶-雅渡,87,83.7,13067.213164368044,215.6399999999999,60.5973528304955,class3,0.0,0.0,71987,07/1971987,UP,1675
石碶-雅渡,89,78.55,13163.452246152787,219.59999999999997,59.94286086590523,class2,0.0,0.0,72689,07/2672689,UP,1572
石碶-雅渡,90,78.6,12266.335173618025,215.24,56.98910599153514,class2,0.0,0.0,72690,07/2672690,UP,1573
石碶-雅渡,91,79.2,12235.886505868035,215.54000000000002,56.76851863166017,class2,0.0,0.0,72691,07/2672691,UP,1585
石碶-雅渡,92,79.05,12237.296115826375,215.34,56.82778915123235,class2,0.0,0.0,72692,07/2672692,UP,1582
石碶-雅渡,93,82.05,11634.48108453472,215.44,54.003347031817306,class3,0.0,0.0,72693,07/2672693,UP,1642
石碶-雅渡,94,81.8,13005.481238194443,215.84,60.25519476554134,class3,0.0,0.0,72694,07/2672694,UP,1637
石碶-雅渡,96,82.65,11978.49819029863,215.44,55.60015869986367,class3,0.0,0.0,72796,07/2772796,UP,1654
石碶-雅渡,97,84.3,13161.68648747217,216.94000000000003,60.66970815650488,class4,0.0,0.0,72797,07/2772797,UP,1687
石碶-雅渡,98,83.9,12907.8977808403,215.34,59.94194195616374,class3,0.0,0.0,72798,07/2772798,UP,1679
石碶-雅渡,99,82.45,11599.98949870834,215.34,53.86825252488316,class3,0.0,0.0,72799,07/2772799,UP,1650
石碶-雅渡,100,81.75,12754.561595000045,215.43999999999997,59.20238393520259,class3,0.0,0.0,72800,07/2772800,UP,1636
石碶-雅渡,101,82.1,12926.754799611106,215.6399999999999,59.94599703028711,class3,0.0,0.0,72801,07/2772801,UP,1643
石碶-雅渡,102,81.85,12962.08660122917,215.24,60.221550832694525,class3,0.0,0.0,72802,07/2772802,UP,1638
石碶-雅渡,104,84.15,13150.942352326396,215.34000000000003,61.07059697374567,class4,0.0,0.0,72904,07/2872904,UP,1684
石碶-雅渡,105,82.95,13288.288919972238,215.94000000000003,61.53694970812372,class3,0.0,0.0,72905,07/2872905,UP,1660
石碶-雅渡,106,84.0,13049.170539624998,215.6399999999999,60.5136827101883,class3,0.0,0.0,72906,07/2872906,UP,1681
石碶-雅渡,107,84.8,9997.812356381937,215.83999999999997,46.32047978308904,class4,0.0,0.0,72907,07/2872907,UP,1697
石碶-雅渡,108,85.05,11590.327434298655,215.73999999999998,53.72359059190997,class4,0.0,0.0,72908,07/2872908,UP,1702
石碶-雅渡,109,83.75,13061.150387069425,215.54000000000002,60.59733871703361,class3,0.0,0.0,72909,07/2872909,UP,1676
石碶-雅渡,111,78.5,13406.000270798568,219.19999999999996,61.15876035948253,class2,0.0,0.0,73011,07/2973011,UP,1571
石碶-雅渡,112,84.6,11413.482464631978,215.44000000000003,52.9775457883029,class4,0.0,0.0,73012,07/2973012,UP,1693
石碶-雅渡,113,79.15,12339.322850763903,215.24,57.32820503049574,class2,0.0,0.0,73013,07/2973013,UP,1584
石碶-雅渡,114,78.5,12991.38384670138,215.44000000000003,60.30163315401679,class2,0.0,0.0,73014,07/2973014,UP,1571
石碶-雅渡,115,81.1,12657.92272918749,215.6399999999999,58.69932632715403,class3,0.0,0.0,73015,07/2973015,UP,1623
石碶-雅渡,116,83.85,13101.675822708306,215.94,60.67276013109339,class3,0.0,0.0,73016,07/2973016,UP,1678
石碶-雅渡,118,82.65,12435.245933840293,224.40000000000006,55.41553446452892,class3,0.0,0.0,73118,07/3073118,UP,1654
石碶-雅渡,119,82.15,12844.030169548603,215.44,59.61766695854346,class3,0.0,0.0,73119,07/3073119,UP,1644
石碶-雅渡,120,82.0,12674.1070790903,215.23999999999998,58.88360471608577,class3,0.0,0.0,73120,07/3073120,UP,1641
石碶-雅渡,121,81.45,12549.469916062506,215.54000000000002,58.223392020332675,class3,0.0,0.0,73121,07/3073121,UP,1630
石碶-雅渡,122,81.5,11566.911131104178,215.94,53.565393771900425,class3,0.0,0.0,73122,07/3073122,UP,1631
石碶-雅渡,123,82.2,12977.815615888898,215.84,60.127018235215424,class3,0.0,0.0,73123,07/3073123,UP,1645
雅渡-庙堰,0,133.9,20522.664962388855,215.84,95.08276946992612,class3,0.0,0.0,70100,07/0170100,UP,2679
雅渡-庙堰,1,128.8,22674.86005990276,223.69999999999996,101.3628075990289,class2,0.0,0.0,70101,07/0170101,UP,2577
雅渡-庙堰,2,131.4,21037.346811840278,215.33999999999995,97.69363245026601,class3,0.0,0.0,70102,07/0170102,UP,2629
雅渡-庙堰,3,132.05,20638.4273409166,215.44000000000003,95.7966363763303,class3,0.0,0.0,70103,07/0170103,UP,2642
雅渡-庙堰,4,130.0,21102.914640284696,215.63999999999996,97.86178185997358,class2,0.0,0.0,70104,07/0170104,UP,2601
雅渡-庙堰,5,133.65,20940.581744715237,216.74,96.61613797506338,class3,0.0,0.0,70105,07/0170105,UP,2674
雅渡-庙堰,6,130.85,21156.41998527081,215.63999999999996,98.10990532958085,class3,0.0,0.0,70106,07/0170106,UP,2618
雅渡-庙堰,8,129.0,22390.61716095829,220.8,101.4067806202821,class2,0.0,0.0,70208,07/0270208,UP,2581
